date,ürün_sayısı,toplam_ürün,ortalama_satıs,toplam_satıs
2017-02-23,500,12750,44.2540000000000000,22127
2017-02-24,500,12750,46.8660000000000000,23433
2017-02-25,500,12750,50.1040000000000000,25052
2017-02-26,500,12750,53.1540000000000000,26577
2017-02-27,500,12750,35.1000000000000000,17550
2017-02-28,500,12750,40.7740000000000000,20387
2017-03-01,500,12750,49.1620000000000000,24581
2017-03-02,500,12750,52.6520000000000000,26326
2017-03-03,500,12750,56.0740000000000000,28037
2017-03-04,500,12750,59.0260000000000000,29513
2017-03-05,500,12750,63.3860000000000000,31693
2017-03-06,500,12750,42.0640000000000000,21032
2017-03-07,500,12750,48.8240000000000000,24412
2017-03-08,500,12750,49.8560000000000000,24928
2017-03-09,500,12750,51.9740000000000000,25987
2017-03-10,500,12750,56.0960000000000000,28048
2017-03-11,500,12750,59.6700000000000000,29835
2017-03-12,500,12750,63.6120000000000000,31806
2017-03-13,500,12750,42.3860000000000000,21193
2017-03-14,500,12750,49.6700000000000000,24835
2017-03-15,500,12750,48.7260000000000000,24363
2017-03-16,500,12750,52.4960000000000000,26248
2017-03-17,500,12750,55.8440000000000000,27922
2017-03-18,500,12750,59.7940000000000000,29897
2017-03-19,500,12750,62.9660000000000000,31483
2017-03-20,500,12750,41.7900000000000000,20895
2017-03-21,500,12750,49.4060000000000000,24703
2017-03-22,500,12750,49.4960000000000000,24748
2017-03-23,500,12750,52.2260000000000000,26113
2017-03-24,500,12750,55.8640000000000000,27932
2017-03-25,500,12750,59.9540000000000000,29977
2017-03-26,500,12750,63.5080000000000000,31754
2017-03-27,500,12750,42.0260000000000000,21013
2017-03-28,500,12750,49.3860000000000000,24693
2017-03-29,500,12750,48.9480000000000000,24474
2017-03-30,500,12750,52.7860000000000000,26393
2017-03-31,500,12750,55.6660000000000000,27833
2017-04-01,500,12750,69.4920000000000000,34746
2017-04-02,500,12750,73.5540000000000000,36777
2017-04-03,500,12750,49.4280000000000000,24714
2017-04-04,500,12750,56.9300000000000000,28465
2017-04-05,500,12750,56.6500000000000000,28325
2017-04-06,500,12750,61.3320000000000000,30666
2017-04-07,500,12750,65.6740000000000000,32837
2017-04-08,500,12750,70.3340000000000000,35167
2017-04-09,500,12750,73.2060000000000000,36603
2017-04-10,500,12750,49.2960000000000000,24648
2017-04-11,500,12750,57.1640000000000000,28582
2017-04-12,500,12750,57.2180000000000000,28609
2017-04-13,500,12750,60.9900000000000000,30495
2017-04-14,500,12750,64.8680000000000000,32434
2017-04-15,500,12750,69.5740000000000000,34787
2017-04-16,500,12750,72.9960000000000000,36498
2017-04-17,500,12750,49.4060000000000000,24703
2017-04-18,500,12750,57.0580000000000000,28529
2017-04-19,500,12750,57.4320000000000000,28716
2017-04-20,500,12750,61.7620000000000000,30881
2017-04-21,500,12750,65.5160000000000000,32758
2017-04-22,500,12750,69.6420000000000000,34821
2017-04-23,500,12750,74.1940000000000000,37097
2017-04-24,500,12750,49.0060000000000000,24503
2017-04-25,500,12750,57.3200000000000000,28660
2017-04-26,500,12750,57.2360000000000000,28618
2017-04-27,500,12750,61.4200000000000000,30710
2017-04-28,500,12750,66.1300000000000000,33065
2017-04-29,500,12750,69.3260000000000000,34663
2017-04-30,500,12750,73.5700000000000000,36785
2017-05-01,500,12750,52.5800000000000000,26290
2017-05-02,500,12750,62.1000000000000000,31050
2017-05-03,500,12750,61.5300000000000000,30765
2017-05-04,500,12750,65.9680000000000000,32984
2017-05-05,500,12750,70.8360000000000000,35418
2017-05-06,500,12750,74.9860000000000000,37493
2017-05-07,500,12750,78.9200000000000000,39460
2017-05-08,500,12750,52.7300000000000000,26365
2017-05-09,500,12750,61.8180000000000000,30909
2017-05-10,500,12750,61.7900000000000000,30895
2017-05-11,500,12750,66.4680000000000000,33234
2017-05-12,500,12750,70.1040000000000000,35052
2017-05-13,500,12750,74.6920000000000000,37346
2017-05-14,500,12750,78.8180000000000000,39409
2017-05-15,500,12750,52.3820000000000000,26191
2017-05-16,500,12750,61.8540000000000000,30927
2017-05-17,500,12750,61.0360000000000000,30518
2017-05-18,500,12750,65.9200000000000000,32960
2017-05-19,500,12750,70.9460000000000000,35473
2017-05-20,500,12750,75.3380000000000000,37669
2017-05-21,500,12750,79.7480000000000000,39874
2017-05-22,500,12750,52.7080000000000000,26354
2017-05-23,500,12750,61.2180000000000000,30609
2017-05-24,500,12750,61.4940000000000000,30747
2017-05-25,500,12750,66.2200000000000000,33110
2017-05-26,500,12750,70.9800000000000000,35490
2017-05-27,500,12750,74.6420000000000000,37321
2017-05-28,500,12750,78.8340000000000000,39417
2017-05-29,500,12750,52.3880000000000000,26194
2017-05-30,500,12750,60.5980000000000000,30299
2017-05-31,500,12750,61.7260000000000000,30863
2017-06-01,500,12750,69.8260000000000000,34913
2017-06-02,500,12750,74.5460000000000000,37273
2017-06-03,500,12750,79.8620000000000000,39931
2017-06-04,500,12750,84.1220000000000000,42061
2017-06-05,500,12750,55.5880000000000000,27794
2017-06-06,500,12750,65.8680000000000000,32934
2017-06-07,500,12750,66.1220000000000000,33061
2017-06-08,500,12750,70.8020000000000000,35401
2017-06-09,500,12750,74.6080000000000000,37304
2017-06-10,500,12750,79.7080000000000000,39854
2017-06-11,500,12750,84.0440000000000000,42022
2017-06-12,500,12750,55.6540000000000000,27827
2017-06-13,500,12750,65.6700000000000000,32835
2017-06-14,500,12750,66.1040000000000000,33052
2017-06-15,500,12750,70.0820000000000000,35041
2017-06-16,500,12750,74.5060000000000000,37253
2017-06-17,500,12750,80.2000000000000000,40100
2017-06-18,500,12750,84.0080000000000000,42004
2017-06-19,500,12750,56.3460000000000000,28173
2017-06-20,500,12750,65.6000000000000000,32800
2017-06-21,500,12750,65.8860000000000000,32943
2017-06-22,500,12750,69.7000000000000000,34850
2017-06-23,500,12750,74.8520000000000000,37426
2017-06-24,500,12750,79.0020000000000000,39501
2017-06-25,500,12750,84.0580000000000000,42029
2017-06-26,500,12750,56.3740000000000000,28187
2017-06-27,500,12750,65.6980000000000000,32849
2017-06-28,500,12750,65.4280000000000000,32714
2017-06-29,500,12750,70.6200000000000000,35310
2017-06-30,500,12750,74.3640000000000000,37182
2017-07-01,500,12750,85.1880000000000000,42594
2017-07-02,500,12750,89.8720000000000000,44936
2017-07-03,500,12750,59.5500000000000000,29775
2017-07-04,500,12750,69.4740000000000000,34737
2017-07-05,500,12750,69.3620000000000000,34681
2017-07-06,500,12750,74.3900000000000000,37195
2017-07-07,500,12750,79.9780000000000000,39989
2017-07-08,500,12750,83.3180000000000000,41659
2017-07-09,500,12750,89.2200000000000000,44610
2017-07-10,500,12750,59.4460000000000000,29723
2017-07-11,500,12750,69.8980000000000000,34949
2017-07-12,500,12750,69.6460000000000000,34823
2017-07-13,500,12750,74.0160000000000000,37008
2017-07-14,500,12750,80.2500000000000000,40125
2017-07-15,500,12750,84.3400000000000000,42170
2017-07-16,500,12750,89.7120000000000000,44856
2017-07-17,500,12750,59.9180000000000000,29959
2017-07-18,500,12750,69.2300000000000000,34615
2017-07-19,500,12750,69.9760000000000000,34988
2017-07-20,500,12750,74.5160000000000000,37258
2017-07-21,500,12750,79.6380000000000000,39819
2017-07-22,500,12750,85.0260000000000000,42513
2017-07-23,500,12750,89.6620000000000000,44831
2017-07-24,500,12750,60.0820000000000000,30041
2017-07-25,500,12750,69.8200000000000000,34910
2017-07-26,500,12750,69.9560000000000000,34978
2017-07-27,500,12750,74.5080000000000000,37254
2017-07-28,500,12750,78.5800000000000000,39290
2017-07-29,500,12750,84.2220000000000000,42111
2017-07-30,500,12750,89.6640000000000000,44832
2017-07-31,500,12750,60.3280000000000000,30164
2017-08-01,500,12750,61.4500000000000000,30725
2017-08-02,500,12750,61.5740000000000000,30787
2017-08-03,500,12750,65.6440000000000000,32822
2017-08-04,500,12750,70.2680000000000000,35134
2017-08-05,500,12750,74.4740000000000000,37237
2017-08-06,500,12750,78.5900000000000000,39295
2017-08-07,500,12750,53.2660000000000000,26633
2017-08-08,500,12750,61.6560000000000000,30828
2017-08-09,500,12750,61.4380000000000000,30719
2017-08-10,500,12750,66.2200000000000000,33110
2017-08-11,500,12750,70.1680000000000000,35084
2017-08-12,500,12750,74.8000000000000000,37400
2017-08-13,500,12750,78.9840000000000000,39492
2017-08-14,500,12750,52.2880000000000000,26144
2017-08-15,500,12750,60.9860000000000000,30493
2017-08-16,500,12750,61.4420000000000000,30721
2017-08-17,500,12750,66.1060000000000000,33053
2017-08-18,500,12750,70.4800000000000000,35240
2017-08-19,500,12750,75.1080000000000000,37554
2017-08-20,500,12750,80.0440000000000000,40022
2017-08-21,500,12750,52.3760000000000000,26188
2017-08-22,500,12750,61.8040000000000000,30902
2017-08-23,500,12750,61.2500000000000000,30625
2017-08-24,500,12750,65.8760000000000000,32938
2017-08-25,500,12750,69.7680000000000000,34884
2017-08-26,500,12750,75.5060000000000000,37753
2017-08-27,500,12750,79.5200000000000000,39760
2017-08-28,500,12750,53.1140000000000000,26557
2017-08-29,500,12750,61.5500000000000000,30775
2017-08-30,500,12750,61.1820000000000000,30591
2017-08-31,500,12750,65.8740000000000000,32937
2017-09-01,500,12750,65.0580000000000000,32529
2017-09-02,500,12750,69.6180000000000000,34809
2017-09-03,500,12750,73.0420000000000000,36521
2017-09-04,500,12750,49.2500000000000000,24625
2017-09-05,500,12750,56.5780000000000000,28289
2017-09-06,500,12750,57.1360000000000000,28568
2017-09-07,500,12750,61.2940000000000000,30647
2017-09-08,500,12750,66.3160000000000000,33158
2017-09-09,500,12750,69.3720000000000000,34686
2017-09-10,500,12750,74.3240000000000000,37162
2017-09-11,500,12750,49.2900000000000000,24645
2017-09-12,500,12750,57.0740000000000000,28537
2017-09-13,500,12750,57.6740000000000000,28837
2017-09-14,500,12750,61.6740000000000000,30837
2017-09-15,500,12750,65.1820000000000000,32591
2017-09-16,500,12750,69.8760000000000000,34938
2017-09-17,500,12750,73.6720000000000000,36836
2017-09-18,500,12750,49.1500000000000000,24575
2017-09-19,500,12750,57.1380000000000000,28569
2017-09-20,500,12750,57.9700000000000000,28985
2017-09-21,500,12750,61.3740000000000000,30687
2017-09-22,500,12750,65.4320000000000000,32716
2017-09-23,500,12750,69.3080000000000000,34654
2017-09-24,500,12750,73.2300000000000000,36615
2017-09-25,500,12750,49.5920000000000000,24796
2017-09-26,500,12750,57.0740000000000000,28537
2017-09-27,500,12750,58.1120000000000000,29056
2017-09-28,500,12750,61.0700000000000000,30535
2017-09-29,500,12750,65.4000000000000000,32700
2017-09-30,500,12750,69.2460000000000000,34623
2017-10-01,500,12750,67.6900000000000000,33845
2017-10-02,500,12750,45.8260000000000000,22913
2017-10-03,500,12750,53.7080000000000000,26854
2017-10-04,500,12750,53.3820000000000000,26691
2017-10-05,500,12750,56.7140000000000000,28357
2017-10-06,500,12750,60.4500000000000000,30225
2017-10-07,500,12750,64.3780000000000000,32189
2017-10-08,500,12750,68.3880000000000000,34194
2017-10-09,500,12750,45.9480000000000000,22974
2017-10-10,500,12750,52.9560000000000000,26478
2017-10-11,500,12750,53.7980000000000000,26899
2017-10-12,500,12750,57.0800000000000000,28540
2017-10-13,500,12750,60.7080000000000000,30354
2017-10-14,500,12750,65.2320000000000000,32616
2017-10-15,500,12750,68.2460000000000000,34123
2017-10-16,500,12750,45.8800000000000000,22940
2017-10-17,500,12750,53.4740000000000000,26737
2017-10-18,500,12750,53.4860000000000000,26743
2017-10-19,500,12750,57.5800000000000000,28790
2017-10-20,500,12750,61.0580000000000000,30529
2017-10-21,500,12750,65.3800000000000000,32690
2017-10-22,500,12750,68.7620000000000000,34381
2017-10-23,500,12750,45.9300000000000000,22965
2017-10-24,500,12750,52.9880000000000000,26494
2017-10-25,500,12750,53.5880000000000000,26794
2017-10-26,500,12750,56.8600000000000000,28430
2017-10-27,500,12750,60.9320000000000000,30466
2017-10-28,500,12750,64.7840000000000000,32392
2017-10-29,500,12750,68.6240000000000000,34312
2017-10-30,500,12750,45.3900000000000000,22695
2017-10-31,500,12750,53.1000000000000000,26550
2017-11-01,500,12750,56.9520000000000000,28476
2017-11-02,500,12750,62.0720000000000000,31036
2017-11-03,500,12750,65.6860000000000000,32843
2017-11-04,500,12750,70.1280000000000000,35064
2017-11-05,500,12750,73.8060000000000000,36903
2017-11-06,500,12750,49.5040000000000000,24752
2017-11-07,500,12750,57.8440000000000000,28922
2017-11-08,500,12750,57.4780000000000000,28739
2017-11-09,500,12750,61.7120000000000000,30856
2017-11-10,500,12750,65.6920000000000000,32846
2017-11-11,500,12750,68.9520000000000000,34476
2017-11-12,500,12750,73.8680000000000000,36934
2017-11-13,500,12750,49.2080000000000000,24604
2017-11-14,500,12750,57.5280000000000000,28764
2017-11-15,500,12750,57.2140000000000000,28607
2017-11-16,500,12750,61.4640000000000000,30732
2017-11-17,500,12750,65.5420000000000000,32771
2017-11-18,500,12750,70.0140000000000000,35007
2017-11-19,500,12750,73.0320000000000000,36516
2017-11-20,500,12750,49.2720000000000000,24636
2017-11-21,500,12750,57.6540000000000000,28827
2017-11-22,500,12750,56.6340000000000000,28317
2017-11-23,500,12750,61.8700000000000000,30935
2017-11-24,500,12750,65.2140000000000000,32607
2017-11-25,500,12750,69.8780000000000000,34939
2017-11-26,500,12750,73.9460000000000000,36973
2017-11-27,500,12750,48.8540000000000000,24427
2017-11-28,500,12750,57.5760000000000000,28788
2017-11-29,500,12750,57.4420000000000000,28721
2017-11-30,500,12750,61.6380000000000000,30819
2017-12-01,500,12750,46.9200000000000000,23460
2017-12-02,500,12750,49.0760000000000000,24538
2017-12-03,500,12750,53.0660000000000000,26533
2017-12-04,500,12750,34.7640000000000000,17382
2017-12-05,500,12750,40.3540000000000000,20177
2017-12-06,500,12750,40.6800000000000000,20340
2017-12-07,500,12750,43.6340000000000000,21817
2017-12-08,500,12750,46.9420000000000000,23471
2017-12-09,500,12750,49.6220000000000000,24811
2017-12-10,500,12750,52.8040000000000000,26402
2017-12-11,500,12750,35.2380000000000000,17619
2017-12-12,500,12750,40.4720000000000000,20236
2017-12-13,500,12750,41.4060000000000000,20703
2017-12-14,500,12750,44.0740000000000000,22037
2017-12-15,500,12750,47.1620000000000000,23581
2017-12-16,500,12750,49.9060000000000000,24953
2017-12-17,500,12750,52.3340000000000000,26167
2017-12-18,500,12750,35.4920000000000000,17746
2017-12-19,500,12750,41.0340000000000000,20517
2017-12-20,500,12750,41.0900000000000000,20545
2017-12-21,500,12750,44.4280000000000000,22214
2017-12-22,500,12750,47.1340000000000000,23567
2017-12-23,500,12750,49.5260000000000000,24763
2017-12-24,500,12750,52.2600000000000000,26130
2017-12-25,500,12750,35.0340000000000000,17517
2017-12-26,500,12750,41.4760000000000000,20738
2017-12-27,500,12750,40.7560000000000000,20378
2017-12-28,500,12750,43.7700000000000000,21885
2017-12-29,500,12750,47.0700000000000000,23535
2017-12-30,500,12750,49.9760000000000000,24988
