day,sum,avg
2013-09-13,24291,48.5820000000000000
2013-09-14,25894,51.7880000000000000
2013-09-15,27255,54.5100000000000000
2013-09-16,18425,36.8500000000000000
2013-09-17,20864,41.7280000000000000
2013-09-18,21368,42.7360000000000000
2013-09-19,23037,46.0740000000000000
2013-09-20,24230,48.4600000000000000
2013-09-21,25981,51.9620000000000000
2013-09-22,27439,54.8780000000000000
2013-09-23,18259,36.5180000000000000
2013-09-24,21223,42.4460000000000000
2013-09-25,21390,42.7800000000000000
2013-09-26,22589,45.1780000000000000
2013-09-27,24295,48.5900000000000000
2013-09-28,25408,50.8160000000000000
2013-09-29,27363,54.7260000000000000
2013-09-30,18209,36.4180000000000000
2013-10-01,19640,39.2800000000000000
2013-10-02,19853,39.7060000000000000
2013-10-03,21059,42.1180000000000000
2013-10-04,22494,44.9880000000000000
2013-10-05,23892,47.7840000000000000
2013-10-06,25318,50.6360000000000000
2013-10-07,17034,34.0680000000000000
2013-10-08,19624,39.2480000000000000
2013-10-09,19519,39.0380000000000000
2013-10-10,21478,42.9560000000000000
2013-10-11,22409,44.8180000000000000
2013-10-12,23836,47.6720000000000000
2013-10-13,25438,50.8760000000000000
2013-10-14,16791,33.5820000000000000
2013-10-15,19615,39.2300000000000000
2013-10-16,19666,39.3320000000000000
2013-10-17,21081,42.1620000000000000
2013-10-18,22378,44.7560000000000000
2013-10-19,24083,48.1660000000000000
2013-10-20,25209,50.4180000000000000
2013-10-21,16765,33.5300000000000000
2013-10-22,19694,39.3880000000000000
2013-10-23,19642,39.2840000000000000
2013-10-24,21126,42.2520000000000000
2013-10-25,22530,45.0600000000000000
2013-10-26,23745,47.4900000000000000
2013-10-27,25247,50.4940000000000000
2013-10-28,16782,33.5640000000000000
2013-10-29,19700,39.4000000000000000
2013-10-30,19854,39.7080000000000000
2013-10-31,21085,42.1700000000000000
2013-11-01,24277,48.5540000000000000
2013-11-02,25569,51.1380000000000000
2013-11-03,27266,54.5320000000000000
2013-11-04,18215,36.4300000000000000
2013-11-05,21255,42.5100000000000000
2013-11-06,21044,42.0880000000000000
2013-11-07,22521,45.0420000000000000
2013-11-08,24466,48.9320000000000000
2013-11-09,25864,51.7280000000000000
2013-11-10,27191,54.3820000000000000
2013-11-11,18375,36.7500000000000000
2013-11-12,21249,42.4980000000000000
2013-11-13,21174,42.3480000000000000
2013-11-14,22555,45.1100000000000000
2013-11-15,24262,48.5240000000000000
2013-11-16,25710,51.4200000000000000
2013-11-17,27248,54.4960000000000000
2013-11-18,18251,36.5020000000000000
2013-11-19,21276,42.5520000000000000
2013-11-20,21413,42.8260000000000000
2013-11-21,22566,45.1320000000000000
2013-11-22,24461,48.9220000000000000
2013-11-23,25820,51.6400000000000000
2013-11-24,27319,54.6380000000000000
2013-11-25,18260,36.5200000000000000
2013-11-26,21145,42.2900000000000000
2013-11-27,21306,42.6120000000000000
2013-11-28,22574,45.1480000000000000
2013-11-29,24308,48.6160000000000000
2013-11-30,25703,51.4060000000000000
2013-12-01,19357,38.7140000000000000
2013-12-02,13141,26.2820000000000000
2013-12-03,15226,30.4520000000000000
2013-12-04,15280,30.5600000000000000
2013-12-05,16227,32.4540000000000000
2013-12-06,17429,34.8580000000000000
2013-12-07,18609,37.2180000000000000
2013-12-08,19287,38.5740000000000000
2013-12-09,12942,25.8840000000000000
2013-12-10,15171,30.3420000000000000
2013-12-11,15230,30.4600000000000000
2013-12-12,16316,32.6320000000000000
2013-12-13,17284,34.5680000000000000
2013-12-14,18335,36.6700000000000000
2013-12-15,19738,39.4760000000000000
2013-12-16,13088,26.1760000000000000
2013-12-17,14975,29.9500000000000000
2013-12-18,15104,30.2080000000000000
2013-12-19,16132,32.2640000000000000
2013-12-20,17173,34.3460000000000000
2013-12-21,18511,37.0220000000000000
2013-12-22,19693,39.3860000000000000
2013-12-23,13038,26.0760000000000000
2013-12-24,15126,30.2520000000000000
2013-12-25,15351,30.7020000000000000
2013-12-26,16214,32.4280000000000000
2013-12-27,17047,34.0940000000000000
2013-12-28,18433,36.8660000000000000
2013-12-29,19148,38.2960000000000000
2013-12-30,12958,25.9160000000000000
2013-12-31,15044,30.0880000000000000
2014-01-01,15556,31.1120000000000000
2014-01-02,17033,34.0660000000000000
2014-01-03,17746,35.4920000000000000
2014-01-04,19184,38.3680000000000000
2014-01-05,20182,40.3640000000000000
2014-01-06,13438,26.8760000000000000
2014-01-07,15664,31.3280000000000000
2014-01-08,15682,31.3640000000000000
2014-01-09,16975,33.9500000000000000
2014-01-10,17957,35.9140000000000000
2014-01-11,18925,37.8500000000000000
2014-01-12,19973,39.9460000000000000
2014-01-13,13408,26.8160000000000000
2014-01-14,15738,31.4760000000000000
2014-01-15,15590,31.1800000000000000
2014-01-16,17015,34.0300000000000000
2014-01-17,17888,35.7760000000000000
2014-01-18,18964,37.9280000000000000
2014-01-19,20093,40.1860000000000000
2014-01-20,13520,27.0400000000000000
2014-01-21,15484,30.9680000000000000
2014-01-22,15725,31.4500000000000000
2014-01-23,16746,33.4920000000000000
2014-01-24,18260,36.5200000000000000
2014-01-25,19179,38.3580000000000000
2014-01-26,20232,40.4640000000000000
2014-01-27,13469,26.9380000000000000
2014-01-28,15725,31.4500000000000000
2014-01-29,15664,31.3280000000000000
2014-01-30,16899,33.7980000000000000
2014-01-31,18073,36.1460000000000000
2014-02-01,21074,42.1480000000000000
2014-02-02,22709,45.4180000000000000
2014-02-03,15055,30.1100000000000000
2014-02-04,17488,34.9760000000000000
2014-02-05,17763,35.5260000000000000
2014-02-06,18836,37.6720000000000000
2014-02-07,19780,39.5600000000000000
2014-02-08,21400,42.8000000000000000
2014-02-09,22544,45.0880000000000000
2014-02-10,14817,29.6340000000000000
2014-02-11,17457,34.9140000000000000
2014-02-12,17386,34.7720000000000000
2014-02-13,18565,37.1300000000000000
2014-02-14,19992,39.9840000000000000
2014-02-15,21063,42.1260000000000000
2014-02-16,22409,44.8180000000000000
2014-02-17,14814,29.6280000000000000
2014-02-18,17407,34.8140000000000000
2014-02-19,17556,35.1120000000000000
2014-02-20,18755,37.5100000000000000
2014-02-21,19872,39.7440000000000000
2014-02-22,21066,42.1320000000000000
2014-02-23,22515,45.0300000000000000
2014-02-24,15126,30.2520000000000000
2014-02-25,17419,34.8380000000000000
2014-02-26,17682,35.3640000000000000
2014-02-27,18602,37.2040000000000000
2014-02-28,19965,39.9300000000000000
2014-03-01,25245,50.4900000000000000
2014-03-02,26956,53.9120000000000000
2014-03-03,17983,35.9660000000000000
2014-03-04,21160,42.3200000000000000
2014-03-05,21097,42.1940000000000000
2014-03-06,22364,44.7280000000000000
2014-03-07,24118,48.2360000000000000
2014-03-08,25273,50.5460000000000000
2014-03-09,26992,53.9840000000000000
2014-03-10,17878,35.7560000000000000
2014-03-11,20909,41.8180000000000000
2014-03-12,20798,41.5960000000000000
2014-03-13,22427,44.8540000000000000
2014-03-14,24076,48.1520000000000000
2014-03-15,25687,51.3740000000000000
2014-03-16,26959,53.9180000000000000
2014-03-17,17885,35.7700000000000000
2014-03-18,20876,41.7520000000000000
2014-03-19,20864,41.7280000000000000
2014-03-20,22165,44.3300000000000000
2014-03-21,23846,47.6920000000000000
2014-03-22,25458,50.9160000000000000
2014-03-23,26990,53.9800000000000000
2014-03-24,17895,35.7900000000000000
2014-03-25,20666,41.3320000000000000
2014-03-26,21021,42.0420000000000000
2014-03-27,22387,44.7740000000000000
2014-03-28,23942,47.8840000000000000
2014-03-29,25452,50.9040000000000000
2014-03-30,26951,53.9020000000000000
2014-03-31,17981,35.9620000000000000
2014-04-01,24103,48.2060000000000000
2014-04-02,24301,48.6020000000000000
2014-04-03,26418,52.8360000000000000
2014-04-04,27696,55.3920000000000000
2014-04-05,29703,59.4060000000000000
2014-04-06,31780,63.5600000000000000
2014-04-07,20951,41.9020000000000000
2014-04-08,24539,49.0780000000000000
2014-04-09,24431,48.8620000000000000
2014-04-10,26201,52.4020000000000000
2014-04-11,27741,55.4820000000000000
2014-04-12,29516,59.0320000000000000
2014-04-13,31455,62.9100000000000000
2014-04-14,20991,41.9820000000000000
2014-04-15,24536,49.0720000000000000
2014-04-16,24438,48.8760000000000000
2014-04-17,26447,52.8940000000000000
2014-04-18,27681,55.3620000000000000
2014-04-19,29683,59.3660000000000000
2014-04-20,31447,62.8940000000000000
2014-04-21,20859,41.7180000000000000
2014-04-22,24655,49.3100000000000000
2014-04-23,24392,48.7840000000000000
2014-04-24,25999,51.9980000000000000
2014-04-25,27897,55.7940000000000000
2014-04-26,29580,59.1600000000000000
2014-04-27,31587,63.1740000000000000
2014-04-28,20836,41.6720000000000000
2014-04-29,24516,49.0320000000000000
2014-04-30,24535,49.0700000000000000
2014-05-01,28151,56.3020000000000000
2014-05-02,30139,60.2780000000000000
2014-05-03,31794,63.5880000000000000
2014-05-04,33676,67.3520000000000000
2014-05-05,22378,44.7560000000000000
2014-05-06,26479,52.9580000000000000
2014-05-07,25984,51.9680000000000000
2014-05-08,27778,55.5560000000000000
2014-05-09,29749,59.4980000000000000
2014-05-10,31806,63.6120000000000000
2014-05-11,33507,67.0140000000000000
2014-05-12,22696,45.3920000000000000
2014-05-13,26378,52.7560000000000000
2014-05-14,26333,52.6660000000000000
2014-05-15,28119,56.2380000000000000
2014-05-16,29776,59.5520000000000000
2014-05-17,32158,64.3160000000000000
2014-05-18,33673,67.3460000000000000
2014-05-19,22323,44.6460000000000000
2014-05-20,26124,52.2480000000000000
2014-05-21,26264,52.5280000000000000
2014-05-22,27950,55.9000000000000000
2014-05-23,29521,59.0420000000000000
2014-05-24,31836,63.6720000000000000
2014-05-25,33514,67.0280000000000000
2014-05-26,22496,44.9920000000000000
2014-05-27,26289,52.5780000000000000
2014-05-28,26186,52.3720000000000000
2014-05-29,28034,56.0680000000000000
2014-05-30,30031,60.0620000000000000
2014-05-31,31735,63.4700000000000000
2014-06-01,35900,71.8000000000000000
2014-06-02,23934,47.8680000000000000
2014-06-03,27617,55.2340000000000000
2014-06-04,28218,56.4360000000000000
2014-06-05,29873,59.7460000000000000
2014-06-06,31662,63.3240000000000000
2014-06-07,33478,66.9560000000000000
2014-06-08,35783,71.5660000000000000
2014-06-09,23951,47.9020000000000000
2014-06-10,28081,56.1620000000000000
2014-06-11,27903,55.8060000000000000
2014-06-12,29754,59.5080000000000000
2014-06-13,31897,63.7940000000000000
2014-06-14,34206,68.4120000000000000
2014-06-15,36461,72.9220000000000000
2014-06-16,24053,48.1060000000000000
2014-06-17,28005,56.0100000000000000
2014-06-18,28032,56.0640000000000000
2014-06-19,30049,60.0980000000000000
2014-06-20,32021,64.0420000000000000
2014-06-21,34410,68.8200000000000000
2014-06-22,35673,71.3460000000000000
2014-06-23,24196,48.3920000000000000
2014-06-24,27551,55.1020000000000000
2014-06-25,28036,56.0720000000000000
2014-06-26,30294,60.5880000000000000
2014-06-27,32013,64.0260000000000000
2014-06-28,34048,68.0960000000000000
2014-06-29,35998,71.9960000000000000
2014-06-30,23745,47.4900000000000000
2014-07-01,29579,59.1580000000000000
2014-07-02,29762,59.5240000000000000
2014-07-03,31782,63.5640000000000000
2014-07-04,33961,67.9220000000000000
2014-07-05,36006,72.0120000000000000
2014-07-06,38209,76.4180000000000000
2014-07-07,25578,51.1560000000000000
2014-07-08,29800,59.6000000000000000
2014-07-09,29318,58.6360000000000000
2014-07-10,31885,63.7700000000000000
2014-07-11,33769,67.5380000000000000
2014-07-12,36069,72.1380000000000000
2014-07-13,37848,75.6960000000000000
2014-07-14,25248,50.4960000000000000
2014-07-15,29718,59.4360000000000000
2014-07-16,29528,59.0560000000000000
2014-07-17,31792,63.5840000000000000
2014-07-18,34170,68.3400000000000000
2014-07-19,35808,71.6160000000000000
2014-07-20,38144,76.2880000000000000
2014-07-21,25612,51.2240000000000000
2014-07-22,29399,58.7980000000000000
2014-07-23,29268,58.5360000000000000
2014-07-24,31646,63.2920000000000000
2014-07-25,34104,68.2080000000000000
2014-07-26,36260,72.5200000000000000
2014-07-27,38318,76.6360000000000000
2014-07-28,25322,50.6440000000000000
2014-07-29,29621,59.2420000000000000
2014-07-30,29711,59.4220000000000000
2014-07-31,31775,63.5500000000000000
2014-08-01,29642,59.2840000000000000
2014-08-02,31897,63.7940000000000000
2014-08-03,33246,66.4920000000000000
2014-08-04,22345,44.6900000000000000
2014-08-05,26079,52.1580000000000000
2014-08-06,26257,52.5140000000000000
2014-08-07,27901,55.8020000000000000
2014-08-08,29827,59.6540000000000000
2014-08-09,31695,63.3900000000000000
2014-08-10,33779,67.5580000000000000
2014-08-11,22391,44.7820000000000000
2014-08-12,26083,52.1660000000000000
2014-08-13,26014,52.0280000000000000
2014-08-14,28076,56.1520000000000000
2014-08-15,29659,59.3180000000000000
2014-08-16,31769,63.5380000000000000
2014-08-17,33894,67.7880000000000000
2014-08-18,22459,44.9180000000000000
2014-08-19,26039,52.0780000000000000
2014-08-20,26100,52.2000000000000000
2014-08-21,27962,55.9240000000000000
2014-08-22,29512,59.0240000000000000
2014-08-23,31607,63.2140000000000000
2014-08-24,33539,67.0780000000000000
2014-08-25,22324,44.6480000000000000
2014-08-26,26317,52.6340000000000000
2014-08-27,26085,52.1700000000000000
2014-08-28,27809,55.6180000000000000
2014-08-29,29959,59.9180000000000000
2014-08-30,31719,63.4380000000000000
2014-08-31,33611,67.2220000000000000
2014-09-01,20772,41.5440000000000000
2014-09-02,24341,48.6820000000000000
2014-09-03,24387,48.7740000000000000
2014-09-04,26218,52.4360000000000000
2014-09-05,28026,56.0520000000000000
2014-09-06,29445,58.8900000000000000
2014-09-07,31581,63.1620000000000000
2014-09-08,20996,41.9920000000000000
2014-09-09,24486,48.9720000000000000
2014-09-10,24514,49.0280000000000000
2014-09-11,25909,51.8180000000000000
2014-09-12,27723,55.4460000000000000
2014-09-13,29808,59.6160000000000000
2014-09-14,31629,63.2580000000000000
2014-09-15,21119,42.2380000000000000
2014-09-16,24443,48.8860000000000000
2014-09-17,24439,48.8780000000000000
2014-09-18,26266,52.5320000000000000
2014-09-19,28130,56.2600000000000000
2014-09-20,29770,59.5400000000000000
2014-09-21,31388,62.7760000000000000
2014-09-22,21022,42.0440000000000000
2014-09-23,24423,48.8460000000000000
2014-09-24,24220,48.4400000000000000
2014-09-25,26262,52.5240000000000000
2014-09-26,27575,55.1500000000000000
2014-09-27,29745,59.4900000000000000
2014-09-28,31266,62.5320000000000000
2014-09-29,20932,41.8640000000000000
2014-09-30,24289,48.5780000000000000
2014-10-01,22672,45.3440000000000000
2014-10-02,24589,49.1780000000000000
2014-10-03,25866,51.7320000000000000
2014-10-04,27581,55.1620000000000000
2014-10-05,29000,58.0000000000000000
2014-10-06,19523,39.0460000000000000
2014-10-07,22345,44.6900000000000000
2014-10-08,22866,45.7320000000000000
2014-10-09,24245,48.4900000000000000
2014-10-10,25736,51.4720000000000000
2014-10-11,27251,54.5020000000000000
2014-10-12,29066,58.1320000000000000
2014-10-13,19517,39.0340000000000000
2014-10-14,22779,45.5580000000000000
2014-10-15,22462,44.9240000000000000
2014-10-16,23929,47.8580000000000000
2014-10-17,25753,51.5060000000000000
2014-10-18,27647,55.2940000000000000
2014-10-19,29173,58.3460000000000000
2014-10-20,19415,38.8300000000000000
2014-10-21,22814,45.6280000000000000
2014-10-22,22864,45.7280000000000000
2014-10-23,24325,48.6500000000000000
2014-10-24,25959,51.9180000000000000
2014-10-25,27547,55.0940000000000000
2014-10-26,29107,58.2140000000000000
2014-10-27,19401,38.8020000000000000
2014-10-28,22657,45.3140000000000000
2014-10-29,22680,45.3600000000000000
2014-10-30,24211,48.4220000000000000
2014-10-31,25903,51.8060000000000000
2014-11-01,29728,59.4560000000000000
2014-11-02,31225,62.4500000000000000
2014-11-03,21085,42.1700000000000000
2014-11-04,24251,48.5020000000000000
2014-11-05,24300,48.6000000000000000
2014-11-06,26394,52.7880000000000000
2014-11-07,27867,55.7340000000000000
2014-11-08,29582,59.1640000000000000
2014-11-09,31175,62.3500000000000000
2014-11-10,20722,41.4440000000000000
2014-11-11,24552,49.1040000000000000
2014-11-12,24561,49.1220000000000000
2014-11-13,26238,52.4760000000000000
2014-11-14,28003,56.0060000000000000
2014-11-15,29736,59.4720000000000000
2014-11-16,31354,62.7080000000000000
2014-11-17,20880,41.7600000000000000
2014-11-18,24357,48.7140000000000000
2014-11-19,24476,48.9520000000000000
2014-11-20,26057,52.1140000000000000
2014-11-21,27690,55.3800000000000000
2014-11-22,29744,59.4880000000000000
2014-11-23,31505,63.0100000000000000
2014-11-24,21103,42.2060000000000000
2014-11-25,24492,48.9840000000000000
2014-11-26,24623,49.2460000000000000
2014-11-27,26079,52.1580000000000000
2014-11-28,28029,56.0580000000000000
2014-11-29,29651,59.3020000000000000
2014-11-30,31324,62.6480000000000000
2014-12-01,14986,29.9720000000000000
2014-12-02,17517,35.0340000000000000
2014-12-03,17328,34.6560000000000000
2014-12-04,18689,37.3780000000000000
2014-12-05,19966,39.9320000000000000
2014-12-06,21245,42.4900000000000000
2014-12-07,22015,44.0300000000000000
2014-12-08,15057,30.1140000000000000
2014-12-09,17656,35.3120000000000000
2014-12-10,17429,34.8580000000000000
2014-12-11,18691,37.3820000000000000
2014-12-12,19874,39.7480000000000000
2014-12-13,21291,42.5820000000000000
2014-12-14,22468,44.9360000000000000
2014-12-15,14756,29.5120000000000000
2014-12-16,17518,35.0360000000000000
2014-12-17,17689,35.3780000000000000
2014-12-18,18733,37.4660000000000000
2014-12-19,20006,40.0120000000000000
2014-12-20,20945,41.8900000000000000
2014-12-21,22497,44.9940000000000000
2014-12-22,15052,30.1040000000000000
2014-12-23,17498,34.9960000000000000
2014-12-24,17274,34.5480000000000000
2014-12-25,18607,37.2140000000000000
2014-12-26,19879,39.7580000000000000
2014-12-27,21317,42.6340000000000000
2014-12-28,22532,45.0640000000000000
2014-12-29,14888,29.7760000000000000
2014-12-30,17407,34.8140000000000000
2014-12-31,17238,34.4760000000000000
2015-01-01,17226,34.4520000000000000
2015-01-02,18719,37.4380000000000000
2015-01-03,19798,39.5960000000000000
2015-01-04,21101,42.2020000000000000
2015-01-05,14235,28.4700000000000000
2015-01-06,16424,32.8480000000000000
