date,ürün_sayısı,toplam_ürün,ortalama_satıs,toplam_satıs
2015-09-23,500,12750,50.7360000000000000,25368
2015-09-24,500,12750,54.7820000000000000,27391
2015-09-25,500,12750,58.2080000000000000,29104
2015-09-26,500,12750,61.7340000000000000,30867
2015-09-27,500,12750,65.4100000000000000,32705
2015-09-28,500,12750,43.6940000000000000,21847
2015-09-29,500,12750,51.1740000000000000,25587
2015-09-30,500,12750,50.8900000000000000,25445
2015-10-01,500,12750,50.8340000000000000,25417
2015-10-02,500,12750,54.2540000000000000,27127
2015-10-03,500,12750,57.4600000000000000,28730
2015-10-04,500,12750,60.7060000000000000,30353
2015-10-05,500,12750,40.7400000000000000,20370
2015-10-06,500,12750,47.2360000000000000,23618
2015-10-07,500,12750,47.1880000000000000,23594
2015-10-08,500,12750,50.5200000000000000,25260
2015-10-09,500,12750,53.3700000000000000,26685
2015-10-10,500,12750,56.9560000000000000,28478
2015-10-11,500,12750,61.0680000000000000,30534
2015-10-12,500,12750,40.6320000000000000,20316
2015-10-13,500,12750,47.4760000000000000,23738
2015-10-14,500,12750,47.0960000000000000,23548
2015-10-15,500,12750,50.6780000000000000,25339
2015-10-16,500,12750,53.9680000000000000,26984
2015-10-17,500,12750,57.4040000000000000,28702
2015-10-18,500,12750,61.0220000000000000,30511
2015-10-19,500,12750,40.3640000000000000,20182
2015-10-20,500,12750,47.3600000000000000,23680
2015-10-21,500,12750,47.3540000000000000,23677
2015-10-22,500,12750,50.6940000000000000,25347
2015-10-23,500,12750,54.1140000000000000,27057
2015-10-24,500,12750,57.4660000000000000,28733
2015-10-25,500,12750,61.2780000000000000,30639
2015-10-26,500,12750,40.3760000000000000,20188
2015-10-27,500,12750,47.3020000000000000,23651
2015-10-28,500,12750,47.5840000000000000,23792
2015-10-29,500,12750,49.9980000000000000,24999
2015-10-30,500,12750,54.3200000000000000,27160
2015-10-31,500,12750,57.6880000000000000,28844
2015-11-01,500,12750,65.6340000000000000,32817
2015-11-02,500,12750,43.7420000000000000,21871
2015-11-03,500,12750,51.1720000000000000,25586
2015-11-04,500,12750,51.1100000000000000,25555
2015-11-05,500,12750,55.0520000000000000,27526
2015-11-06,500,12750,58.2140000000000000,29107
2015-11-07,500,12750,61.5620000000000000,30781
2015-11-08,500,12750,65.6780000000000000,32839
2015-11-09,500,12750,43.0880000000000000,21544
2015-11-10,500,12750,50.8840000000000000,25442
2015-11-11,500,12750,51.0660000000000000,25533
2015-11-12,500,12750,54.6640000000000000,27332
2015-11-13,500,12750,58.3880000000000000,29194
2015-11-14,500,12750,62.2240000000000000,31112
2015-11-15,500,12750,65.7080000000000000,32854
2015-11-16,500,12750,43.8840000000000000,21942
2015-11-17,500,12750,51.3440000000000000,25672
2015-11-18,500,12750,50.8240000000000000,25412
2015-11-19,500,12750,54.5740000000000000,27287
2015-11-20,500,12750,58.3300000000000000,29165
2015-11-21,500,12750,62.1640000000000000,31082
2015-11-22,500,12750,65.4640000000000000,32732
2015-11-23,500,12750,43.3060000000000000,21653
2015-11-24,500,12750,51.3340000000000000,25667
2015-11-25,500,12750,50.9800000000000000,25490
2015-11-26,500,12750,55.2740000000000000,27637
2015-11-27,500,12750,58.7180000000000000,29359
2015-11-28,500,12750,61.9140000000000000,30957
2015-11-29,500,12750,65.6680000000000000,32834
2015-11-30,500,12750,43.3260000000000000,21663
2015-12-01,500,12750,36.0320000000000000,18016
2015-12-02,500,12750,36.4860000000000000,18243
2015-12-03,500,12750,39.0860000000000000,19543
2015-12-04,500,12750,41.3040000000000000,20652
2015-12-05,500,12750,44.4740000000000000,22237
2015-12-06,500,12750,47.4900000000000000,23745
2015-12-07,500,12750,31.1000000000000000,15550
2015-12-08,500,12750,36.5920000000000000,18296
2015-12-09,500,12750,36.5460000000000000,18273
2015-12-10,500,12750,38.5980000000000000,19299
2015-12-11,500,12750,41.5600000000000000,20780
2015-12-12,500,12750,44.2440000000000000,22122
2015-12-13,500,12750,46.5800000000000000,23290
2015-12-14,500,12750,31.3260000000000000,15663
2015-12-15,500,12750,36.9080000000000000,18454
2015-12-16,500,12750,37.0340000000000000,18517
2015-12-17,500,12750,38.8020000000000000,19401
2015-12-18,500,12750,41.6740000000000000,20837
2015-12-19,500,12750,43.6700000000000000,21835
2015-12-20,500,12750,47.1580000000000000,23579
2015-12-21,500,12750,31.3380000000000000,15669
2015-12-22,500,12750,36.0160000000000000,18008
2015-12-23,500,12750,36.0620000000000000,18031
2015-12-24,500,12750,39.1820000000000000,19591
2015-12-25,500,12750,41.7540000000000000,20877
2015-12-26,500,12750,44.5120000000000000,22256
2015-12-27,500,12750,46.5360000000000000,23268
2015-12-28,500,12750,31.1380000000000000,15569
2015-12-29,500,12750,36.8060000000000000,18403
2015-12-30,500,12750,36.3820000000000000,18191
