date,ürün_sayısı,toplam_ürün,ortalama_satıs,toplam_satıs
2014-06-20,500,12750,64.0420000000000000,32021
2013-08-24,500,12750,55.5360000000000000,27768
2015-04-17,500,12750,58.8480000000000000,29424
2015-05-20,500,12750,55.1480000000000000,27574
2013-07-30,500,12750,51.7460000000000000,25873
2015-02-02,500,12750,31.1660000000000000,15583
2013-06-14,500,12750,55.2700000000000000,27635
2017-09-10,500,12750,74.3240000000000000,37162
2017-01-13,500,12750,42.3720000000000000,21186
2016-11-11,500,12750,63.4480000000000000,31724
2017-01-01,500,12750,47.4180000000000000,23709
2014-02-19,500,12750,35.1120000000000000,17556
2015-05-12,500,12750,54.5100000000000000,27255
2014-02-20,500,12750,37.5100000000000000,18755
2013-11-04,500,12750,36.4300000000000000,18215
2013-11-17,500,12750,54.4960000000000000,27248
2015-12-27,500,12750,46.5360000000000000,23268
2015-12-16,500,12750,37.0340000000000000,18517
2013-10-28,500,12750,33.5640000000000000,16782
2015-11-05,500,12750,55.0520000000000000,27526
2015-02-20,500,12750,41.6860000000000000,20843
2013-06-12,500,12750,48.6300000000000000,24315
2016-03-21,500,12750,40.7580000000000000,20379
2016-06-29,500,12750,63.2760000000000000,31638
2013-01-13,500,12750,35.4820000000000000,17741
2017-02-03,500,12750,47.0020000000000000,23501
2015-02-08,500,12750,47.1720000000000000,23586
2013-01-20,500,12750,35.2240000000000000,17612
2014-10-30,500,12750,48.4220000000000000,24211
2016-04-27,500,12750,55.0620000000000000,27531
2017-08-03,500,12750,65.6440000000000000,32822
2015-09-15,500,12750,51.4560000000000000,25728
2014-01-26,500,12750,40.4640000000000000,20232
2016-02-15,500,12750,33.8220000000000000,16911
2013-02-06,500,12750,30.2480000000000000,15124
2013-11-26,500,12750,42.2900000000000000,21145
2013-12-18,500,12750,30.2080000000000000,15104
2017-02-10,500,12750,47.0640000000000000,23532
2017-03-17,500,12750,55.8440000000000000,27922
2014-05-29,500,12750,56.0680000000000000,28034
2014-06-27,500,12750,64.0260000000000000,32013
2015-10-22,500,12750,50.6940000000000000,25347
2015-05-07,500,12750,58.4320000000000000,29216
2016-07-30,500,12750,81.7140000000000000,40857
2013-05-29,500,12750,45.9580000000000000,22979
2014-02-26,500,12750,35.3640000000000000,17682
2016-03-17,500,12750,51.0940000000000000,25547
2014-06-06,500,12750,63.3240000000000000,31662
2015-12-21,500,12750,31.3380000000000000,15669
2013-09-04,500,12750,42.2540000000000000,21127
2014-07-28,500,12750,50.6440000000000000,25322
2013-08-15,500,12750,48.7520000000000000,24376
2016-06-04,500,12750,76.3760000000000000,38188
2013-07-18,500,12750,55.2360000000000000,27618
2013-03-08,500,12750,41.5100000000000000,20755
2014-05-14,500,12750,52.6660000000000000,26333
2015-08-18,500,12750,54.1880000000000000,27094
2014-01-05,500,12750,40.3640000000000000,20182
2017-01-19,500,12750,39.0600000000000000,19530
2014-03-14,500,12750,48.1520000000000000,24076
2017-07-13,500,12750,74.0160000000000000,37008
2013-10-10,500,12750,42.9560000000000000,21478
2013-12-05,500,12750,32.4540000000000000,16227
2013-01-03,500,12750,28.9760000000000000,14488
2014-09-10,500,12750,49.0280000000000000,24514
2016-12-10,500,12750,48.1720000000000000,24086
2015-11-08,500,12750,65.6780000000000000,32839
2015-06-17,500,12750,58.2080000000000000,29104
2015-07-26,500,12750,79.0720000000000000,39536
2013-11-18,500,12750,36.5020000000000000,18251
2016-03-11,500,12750,54.7360000000000000,27368
2014-11-28,500,12750,56.0580000000000000,28029
2015-08-06,500,12750,58.9540000000000000,29477
2014-07-07,500,12750,51.1560000000000000,25578
2017-10-22,500,12750,68.7620000000000000,34381
2016-05-30,500,12750,50.0160000000000000,25008
2016-03-05,500,12750,57.9300000000000000,28965
2016-06-25,500,12750,76.7280000000000000,38364
2017-08-26,500,12750,75.5060000000000000,37753
2015-03-01,500,12750,56.5320000000000000,28266
2015-03-20,500,12750,51.0260000000000000,25513
2016-12-08,500,12750,42.5440000000000000,21272
2017-09-28,500,12750,61.0700000000000000,30535
2015-07-27,500,12750,52.8120000000000000,26406
2017-05-10,500,12750,61.7900000000000000,30895
2015-01-26,500,12750,28.1380000000000000,14069
2013-06-03,500,12750,41.2560000000000000,20628
2013-11-10,500,12750,54.3820000000000000,27191
2017-02-08,500,12750,40.5840000000000000,20292
2016-08-14,500,12750,76.2100000000000000,38105
2014-02-15,500,12750,42.1260000000000000,21063
2013-06-24,500,12750,41.8080000000000000,20904
2013-11-16,500,12750,51.4200000000000000,25710
2016-12-30,500,12750,44.5920000000000000,22296
2017-03-16,500,12750,52.4960000000000000,26248
2016-11-29,500,12750,55.6160000000000000,27808
2014-06-14,500,12750,68.4120000000000000,34206
2016-05-27,500,12750,67.9600000000000000,33980
2013-07-06,500,12750,62.3560000000000000,31178
2014-09-20,500,12750,59.5400000000000000,29770
2016-05-03,500,12750,59.1360000000000000,29568
2014-12-03,500,12750,34.6560000000000000,17328
2016-07-03,500,12750,86.2060000000000000,43103
2017-01-24,500,12750,37.0480000000000000,18524
2013-12-07,500,12750,37.2180000000000000,18609
2016-02-24,500,12750,39.0560000000000000,19528
2015-04-10,500,12750,58.0020000000000000,29001
2017-02-09,500,12750,43.6540000000000000,21827
2013-09-06,500,12750,48.7860000000000000,24393
2014-06-26,500,12750,60.5880000000000000,30294
2014-08-08,500,12750,59.6540000000000000,29827
2015-05-23,500,12750,66.2700000000000000,33135
2015-01-25,500,12750,42.4240000000000000,21212
2016-07-16,500,12750,81.1660000000000000,40583
2014-05-24,500,12750,63.6720000000000000,31836
2014-06-21,500,12750,68.8200000000000000,34410
2015-05-09,500,12750,66.2040000000000000,33102
2014-10-02,500,12750,49.1780000000000000,24589
2014-07-16,500,12750,59.0560000000000000,29528
2017-06-28,500,12750,65.4280000000000000,32714
2014-08-10,500,12750,67.5580000000000000,33779
2017-08-19,500,12750,75.1080000000000000,37554
2016-11-03,500,12750,58.7280000000000000,29364
2017-08-21,500,12750,52.3760000000000000,26188
2015-04-18,500,12750,62.2060000000000000,31103
2016-07-19,500,12750,67.7240000000000000,33862
2013-07-04,500,12750,55.2480000000000000,27624
2015-12-14,500,12750,31.3260000000000000,15663
2016-02-29,500,12750,33.8320000000000000,16916
2014-07-30,500,12750,59.4220000000000000,29711
2016-06-19,500,12750,80.9200000000000000,40460
2015-11-19,500,12750,54.5740000000000000,27287
2016-10-12,500,12750,50.9740000000000000,25487
2015-03-25,500,12750,43.3760000000000000,21688
2017-09-23,500,12750,69.3080000000000000,34654
2013-11-27,500,12750,42.6120000000000000,21306
2016-04-01,500,12750,63.4300000000000000,31715
2016-08-11,500,12750,63.0340000000000000,31517
2017-02-06,500,12750,35.1680000000000000,17584
2015-11-20,500,12750,58.3300000000000000,29165
2013-11-30,500,12750,51.4060000000000000,25703
2016-01-16,500,12750,43.3300000000000000,21665
2017-10-16,500,12750,45.8800000000000000,22940
2013-01-26,500,12750,33.1220000000000000,16561
2013-06-25,500,12750,48.2300000000000000,24115
2017-04-29,500,12750,69.3260000000000000,34663
2015-05-15,500,12750,62.4400000000000000,31220
2016-08-21,500,12750,76.1140000000000000,38057
2016-06-10,500,12750,72.0420000000000000,36021
2014-03-17,500,12750,35.7700000000000000,17885
2016-01-02,500,12750,42.5600000000000000,21280
2013-06-20,500,12750,52.2560000000000000,26128
2017-06-19,500,12750,56.3460000000000000,28173
2017-10-21,500,12750,65.3800000000000000,32690
2013-02-04,500,12750,25.9960000000000000,12998
2016-02-19,500,12750,45.4420000000000000,22721
2013-12-20,500,12750,34.3460000000000000,17173
2017-12-29,500,12750,47.0700000000000000,23535
2013-08-03,500,12750,55.7320000000000000,27866
2015-05-13,500,12750,54.4880000000000000,27244
2017-07-05,500,12750,69.3620000000000000,34681
2015-04-04,500,12750,61.6580000000000000,30829
2015-01-24,500,12750,39.6400000000000000,19820
2015-10-28,500,12750,47.5840000000000000,23792
2014-11-29,500,12750,59.3020000000000000,29651
2017-07-30,500,12750,89.6640000000000000,44832
2016-04-30,500,12750,67.5660000000000000,33783
2013-01-18,500,12750,30.9900000000000000,15495
2015-08-12,500,12750,54.1380000000000000,27069
2015-12-28,500,12750,31.1380000000000000,15569
2014-04-24,500,12750,51.9980000000000000,25999
2015-03-16,500,12750,37.7600000000000000,18880
2016-01-20,500,12750,35.9040000000000000,17952
2013-09-07,500,12750,51.7840000000000000,25892
2017-01-27,500,12750,42.2320000000000000,21116
2014-04-12,500,12750,59.0320000000000000,29516
2017-07-26,500,12750,69.9560000000000000,34978
2017-03-01,500,12750,49.1620000000000000,24581
2015-02-06,500,12750,41.6140000000000000,20807
2017-08-02,500,12750,61.5740000000000000,30787
2014-03-02,500,12750,53.9120000000000000,26956
2013-10-19,500,12750,48.1660000000000000,24083
2013-05-14,500,12750,45.8220000000000000,22911
2013-03-25,500,12750,31.2940000000000000,15647
2013-03-19,500,12750,36.4700000000000000,18235
2017-11-14,500,12750,57.5280000000000000,28764
2016-10-31,500,12750,43.9520000000000000,21976
2013-10-25,500,12750,45.0600000000000000,22530
2014-07-15,500,12750,59.4360000000000000,29718
2014-01-25,500,12750,38.3580000000000000,19179
2016-09-13,500,12750,55.0660000000000000,27533
2016-10-19,500,12750,51.8260000000000000,25913
2013-06-21,500,12750,55.3340000000000000,27667
2013-05-11,500,12750,55.0360000000000000,27518
2015-02-27,500,12750,41.4180000000000000,20709
2017-10-04,500,12750,53.3820000000000000,26691
2015-02-17,500,12750,36.5220000000000000,18261
2014-03-07,500,12750,48.2360000000000000,24118
2015-04-14,500,12750,50.5620000000000000,25281
2017-07-20,500,12750,74.5160000000000000,37258
2016-04-26,500,12750,55.7160000000000000,27858
2013-09-29,500,12750,54.7260000000000000,27363
2015-03-23,500,12750,37.2120000000000000,18606
2014-03-03,500,12750,35.9660000000000000,17983
2014-08-22,500,12750,59.0240000000000000,29512
2014-09-30,500,12750,48.5780000000000000,24289
2016-03-06,500,12750,60.6460000000000000,30323
2016-07-20,500,12750,67.4360000000000000,33718
2014-01-12,500,12750,39.9460000000000000,19973
2014-04-26,500,12750,59.1600000000000000,29580
2014-02-28,500,12750,39.9300000000000000,19965
2015-01-05,500,12750,28.4700000000000000,14235
2015-06-28,500,12750,74.8200000000000000,37410
2017-09-15,500,12750,65.1820000000000000,32591
2014-10-27,500,12750,38.8020000000000000,19401
2017-10-17,500,12750,53.4740000000000000,26737
2013-04-14,500,12750,54.7780000000000000,27389
2017-03-29,500,12750,48.9480000000000000,24474
2014-04-10,500,12750,52.4020000000000000,26201
2017-09-11,500,12750,49.2900000000000000,24645
2013-10-01,500,12750,39.2800000000000000,19640
2015-04-28,500,12750,50.8740000000000000,25437
2013-11-22,500,12750,48.9220000000000000,24461
2017-12-21,500,12750,44.4280000000000000,22214
2017-07-16,500,12750,89.7120000000000000,44856
2015-08-20,500,12750,58.5860000000000000,29293
2016-12-16,500,12750,45.1720000000000000,22586
2017-08-20,500,12750,80.0440000000000000,40022
2017-11-03,500,12750,65.6860000000000000,32843
2016-05-26,500,12750,63.0540000000000000,31527
2014-06-24,500,12750,55.1020000000000000,27551
2016-12-15,500,12750,42.2180000000000000,21109
2015-12-05,500,12750,44.4740000000000000,22237
2017-12-24,500,12750,52.2600000000000000,26130
2016-09-30,500,12750,63.0280000000000000,31514
2015-08-31,500,12750,47.1540000000000000,23577
2017-06-05,500,12750,55.5880000000000000,27794
2017-07-14,500,12750,80.2500000000000000,40125
2014-03-04,500,12750,42.3200000000000000,21160
2013-08-26,500,12750,38.8820000000000000,19441
2015-11-23,500,12750,43.3060000000000000,21653
2014-03-19,500,12750,41.7280000000000000,20864
2015-02-09,500,12750,31.5120000000000000,15756
2016-11-19,500,12750,67.0220000000000000,33511
2015-11-25,500,12750,50.9800000000000000,25490
2017-06-22,500,12750,69.7000000000000000,34850
2017-06-04,500,12750,84.1220000000000000,42061
2017-01-21,500,12750,45.1820000000000000,22591
2015-01-27,500,12750,32.8360000000000000,16418
2016-01-29,500,12750,40.4180000000000000,20209
2017-10-05,500,12750,56.7140000000000000,28357
2016-05-23,500,12750,50.9040000000000000,25452
2013-10-22,500,12750,39.3880000000000000,19694
2017-07-08,500,12750,83.3180000000000000,41659
2013-04-06,500,12750,51.6100000000000000,25805
2015-01-23,500,12750,37.4400000000000000,18720
2017-05-13,500,12750,74.6920000000000000,37346
2015-10-20,500,12750,47.3600000000000000,23680
2014-07-14,500,12750,50.4960000000000000,25248
2017-09-02,500,12750,69.6180000000000000,34809
2013-12-12,500,12750,32.6320000000000000,16316
2016-11-23,500,12750,55.2840000000000000,27642
2017-10-30,500,12750,45.3900000000000000,22695
2016-07-08,500,12750,76.3620000000000000,38181
2016-02-06,500,12750,47.9980000000000000,23999
2013-02-19,500,12750,30.7180000000000000,15359
2014-10-11,500,12750,54.5020000000000000,27251
2014-11-07,500,12750,55.7340000000000000,27867
2017-04-15,500,12750,69.5740000000000000,34787
2013-07-21,500,12750,66.3000000000000000,33150
2017-03-22,500,12750,49.4960000000000000,24748
2013-04-11,500,12750,45.9500000000000000,22975
2017-02-02,500,12750,43.7500000000000000,21875
2013-02-24,500,12750,38.9640000000000000,19482
2016-03-03,500,12750,51.3920000000000000,25696
2013-08-20,500,12750,45.7100000000000000,22855
2015-10-25,500,12750,61.2780000000000000,30639
2016-09-01,500,12750,59.9500000000000000,29975
2016-04-24,500,12750,71.1520000000000000,35576
2016-08-07,500,12750,75.7700000000000000,37885
2013-08-17,500,12750,55.7740000000000000,27887
2016-12-06,500,12750,38.7620000000000000,19381
2014-12-19,500,12750,40.0120000000000000,20006
2014-06-16,500,12750,48.1060000000000000,24053
2015-09-30,500,12750,50.8900000000000000,25445
2017-04-19,500,12750,57.4320000000000000,28716
2015-03-10,500,12750,43.4640000000000000,21732
2014-04-04,500,12750,55.3920000000000000,27696
2017-01-11,500,12750,36.9820000000000000,18491
2016-02-03,500,12750,39.5460000000000000,19773
2015-10-29,500,12750,49.9980000000000000,24999
2014-09-07,500,12750,63.1620000000000000,31581
2014-11-06,500,12750,52.7880000000000000,26394
2016-04-14,500,12750,59.0080000000000000,29504
2015-05-22,500,12750,61.9540000000000000,30977
2013-12-14,500,12750,36.6700000000000000,18335
2013-10-31,500,12750,42.1700000000000000,21085
2017-07-18,500,12750,69.2300000000000000,34615
2015-10-05,500,12750,40.7400000000000000,20370
2014-09-18,500,12750,52.5320000000000000,26266
2016-05-12,500,12750,63.8900000000000000,31945
2013-09-15,500,12750,54.5100000000000000,27255
2014-04-28,500,12750,41.6720000000000000,20836
2014-09-16,500,12750,48.8860000000000000,24443
2015-11-02,500,12750,43.7420000000000000,21871
2015-05-11,500,12750,46.5900000000000000,23295
2014-12-04,500,12750,37.3780000000000000,18689
2014-12-22,500,12750,30.1040000000000000,15052
2014-01-14,500,12750,31.4760000000000000,15738
2013-12-26,500,12750,32.4280000000000000,16214
2013-05-10,500,12750,51.9280000000000000,25964
2014-09-12,500,12750,55.4460000000000000,27723
2015-01-08,500,12750,35.3740000000000000,17687
2017-04-27,500,12750,61.4200000000000000,30710
2016-08-27,500,12750,72.0160000000000000,36008
2015-05-29,500,12750,62.7580000000000000,31379
2014-11-16,500,12750,62.7080000000000000,31354
2013-05-04,500,12750,55.5080000000000000,27754
2013-06-18,500,12750,48.6840000000000000,24342
2013-06-16,500,12750,62.4120000000000000,31206
2016-07-15,500,12750,76.6700000000000000,38335
2016-10-29,500,12750,61.9580000000000000,30979
2016-08-04,500,12750,63.2500000000000000,31625
2013-02-21,500,12750,32.6580000000000000,16329
2013-06-30,500,12750,62.5120000000000000,31256
2016-04-18,500,12750,47.3200000000000000,23660
2016-05-04,500,12750,59.8060000000000000,29903
2014-08-13,500,12750,52.0280000000000000,26014
2013-08-29,500,12750,48.4700000000000000,24235
2017-08-25,500,12750,69.7680000000000000,34884
2015-08-28,500,12750,62.5720000000000000,31286
2014-07-29,500,12750,59.2420000000000000,29621
2013-02-07,500,12750,32.2240000000000000,16112
2017-05-20,500,12750,75.3380000000000000,37669
2016-05-28,500,12750,72.1620000000000000,36081
2014-07-04,500,12750,67.9220000000000000,33961
2014-09-22,500,12750,42.0440000000000000,21022
2016-08-29,500,12750,50.7360000000000000,25368
2015-11-21,500,12750,62.1640000000000000,31082
2014-03-18,500,12750,41.7520000000000000,20876
2014-11-20,500,12750,52.1140000000000000,26057
2016-03-16,500,12750,47.0200000000000000,23510
2013-07-05,500,12750,58.8360000000000000,29418
2014-10-19,500,12750,58.3460000000000000,29173
2017-09-22,500,12750,65.4320000000000000,32716
2017-12-03,500,12750,53.0660000000000000,26533
2015-03-28,500,12750,52.7780000000000000,26389
2015-06-07,500,12750,75.0560000000000000,37528
2015-04-09,500,12750,55.0560000000000000,27528
2014-04-08,500,12750,49.0780000000000000,24539
2016-12-13,500,12750,39.5320000000000000,19766
2015-06-21,500,12750,74.8620000000000000,37431
2017-12-04,500,12750,34.7640000000000000,17382
2013-01-24,500,12750,28.9440000000000000,14472
2014-07-21,500,12750,51.2240000000000000,25612
2015-11-14,500,12750,62.2240000000000000,31112
2014-10-12,500,12750,58.1320000000000000,29066
2016-07-11,500,12750,57.8140000000000000,28907
2014-02-12,500,12750,34.7720000000000000,17386
2014-03-12,500,12750,41.5960000000000000,20798
2017-04-11,500,12750,57.1640000000000000,28582
2015-04-29,500,12750,50.7500000000000000,25375
2017-03-11,500,12750,59.6700000000000000,29835
2015-05-26,500,12750,55.0700000000000000,27535
2016-01-03,500,12750,45.8220000000000000,22911
2016-10-09,500,12750,65.7640000000000000,32882
2017-06-25,500,12750,84.0580000000000000,42029
2017-02-24,500,12750,46.8660000000000000,23433
2016-12-19,500,12750,33.6640000000000000,16832
2017-12-31,500,12750,52.8400000000000000,26420
2015-01-28,500,12750,32.9140000000000000,16457
2016-10-17,500,12750,43.9920000000000000,21996
2017-07-12,500,12750,69.6460000000000000,34823
2015-04-23,500,12750,54.7820000000000000,27391
2017-06-06,500,12750,65.8680000000000000,32934
2016-05-19,500,12750,63.4620000000000000,31731
2014-10-03,500,12750,51.7320000000000000,25866
2015-02-19,500,12750,39.5460000000000000,19773
2017-07-19,500,12750,69.9760000000000000,34988
2017-12-14,500,12750,44.0740000000000000,22037
2014-09-29,500,12750,41.8640000000000000,20932
2017-03-25,500,12750,59.9540000000000000,29977
2014-08-20,500,12750,52.2000000000000000,26100
2013-02-15,500,12750,35.1260000000000000,17563
