date,ürün_sayısı,toplam_ürün,ortalama_satıs,toplam_satıs
2014-04-21,500,12750,41.7180000000000000,20859
2014-04-22,500,12750,49.3100000000000000,24655
2014-04-23,500,12750,48.7840000000000000,24392
2014-04-24,500,12750,51.9980000000000000,25999
2014-04-25,500,12750,55.7940000000000000,27897
2014-04-26,500,12750,59.1600000000000000,29580
2014-04-27,500,12750,63.1740000000000000,31587
2014-04-28,500,12750,41.6720000000000000,20836
2014-04-29,500,12750,49.0320000000000000,24516
2014-04-30,500,12750,49.0700000000000000,24535
2014-05-01,500,12750,56.3020000000000000,28151
2014-05-02,500,12750,60.2780000000000000,30139
2014-05-03,500,12750,63.5880000000000000,31794
2014-05-04,500,12750,67.3520000000000000,33676
2014-05-05,500,12750,44.7560000000000000,22378
2014-05-06,500,12750,52.9580000000000000,26479
2014-05-07,500,12750,51.9680000000000000,25984
2014-05-08,500,12750,55.5560000000000000,27778
2014-05-09,500,12750,59.4980000000000000,29749
2014-05-10,500,12750,63.6120000000000000,31806
2014-05-11,500,12750,67.0140000000000000,33507
2014-05-12,500,12750,45.3920000000000000,22696
2014-05-13,500,12750,52.7560000000000000,26378
2014-05-14,500,12750,52.6660000000000000,26333
2014-05-15,500,12750,56.2380000000000000,28119
2014-05-16,500,12750,59.5520000000000000,29776
2014-05-17,500,12750,64.3160000000000000,32158
2014-05-18,500,12750,67.3460000000000000,33673
2014-05-19,500,12750,44.6460000000000000,22323
2014-05-20,500,12750,52.2480000000000000,26124
2014-05-21,500,12750,52.5280000000000000,26264
2014-05-22,500,12750,55.9000000000000000,27950
2014-05-23,500,12750,59.0420000000000000,29521
2014-05-24,500,12750,63.6720000000000000,31836
2014-05-25,500,12750,67.0280000000000000,33514
2014-05-26,500,12750,44.9920000000000000,22496
2014-05-27,500,12750,52.5780000000000000,26289
2014-05-28,500,12750,52.3720000000000000,26186
2014-05-29,500,12750,56.0680000000000000,28034
2014-05-30,500,12750,60.0620000000000000,30031
2014-05-31,500,12750,63.4700000000000000,31735
2014-06-01,500,12750,71.8000000000000000,35900
2014-06-02,500,12750,47.8680000000000000,23934
2014-06-03,500,12750,55.2340000000000000,27617
2014-06-04,500,12750,56.4360000000000000,28218
2014-06-05,500,12750,59.7460000000000000,29873
2014-06-06,500,12750,63.3240000000000000,31662
2014-06-07,500,12750,66.9560000000000000,33478
2014-06-08,500,12750,71.5660000000000000,35783
2014-06-09,500,12750,47.9020000000000000,23951
2014-06-10,500,12750,56.1620000000000000,28081
2014-06-11,500,12750,55.8060000000000000,27903
2014-06-12,500,12750,59.5080000000000000,29754
2014-06-13,500,12750,63.7940000000000000,31897
2014-06-14,500,12750,68.4120000000000000,34206
2014-06-15,500,12750,72.9220000000000000,36461
2014-06-16,500,12750,48.1060000000000000,24053
2014-06-17,500,12750,56.0100000000000000,28005
2014-06-18,500,12750,56.0640000000000000,28032
2014-06-19,500,12750,60.0980000000000000,30049
2014-06-20,500,12750,64.0420000000000000,32021
2014-06-21,500,12750,68.8200000000000000,34410
2014-06-22,500,12750,71.3460000000000000,35673
2014-06-23,500,12750,48.3920000000000000,24196
2014-06-24,500,12750,55.1020000000000000,27551
2014-06-25,500,12750,56.0720000000000000,28036
2014-06-26,500,12750,60.5880000000000000,30294
2014-06-27,500,12750,64.0260000000000000,32013
2014-06-28,500,12750,68.0960000000000000,34048
2014-06-29,500,12750,71.9960000000000000,35998
2014-06-30,500,12750,47.4900000000000000,23745
2014-07-01,500,12750,59.1580000000000000,29579
2014-07-02,500,12750,59.5240000000000000,29762
2014-07-03,500,12750,63.5640000000000000,31782
2014-07-04,500,12750,67.9220000000000000,33961
2014-07-05,500,12750,72.0120000000000000,36006
2014-07-06,500,12750,76.4180000000000000,38209
2014-07-07,500,12750,51.1560000000000000,25578
2014-07-08,500,12750,59.6000000000000000,29800
2014-07-09,500,12750,58.6360000000000000,29318
2014-07-10,500,12750,63.7700000000000000,31885
2014-07-11,500,12750,67.5380000000000000,33769
2014-07-12,500,12750,72.1380000000000000,36069
2014-07-13,500,12750,75.6960000000000000,37848
2014-07-14,500,12750,50.4960000000000000,25248
2014-07-15,500,12750,59.4360000000000000,29718
2014-07-16,500,12750,59.0560000000000000,29528
2014-07-17,500,12750,63.5840000000000000,31792
2014-07-18,500,12750,68.3400000000000000,34170
2014-07-19,500,12750,71.6160000000000000,35808
2014-07-20,500,12750,76.2880000000000000,38144
2014-07-21,500,12750,51.2240000000000000,25612
2014-07-22,500,12750,58.7980000000000000,29399
2014-07-23,500,12750,58.5360000000000000,29268
2014-07-24,500,12750,63.2920000000000000,31646
2014-07-25,500,12750,68.2080000000000000,34104
2014-07-26,500,12750,72.5200000000000000,36260
2014-07-27,500,12750,76.6360000000000000,38318
2014-07-28,500,12750,50.6440000000000000,25322
2014-07-29,500,12750,59.2420000000000000,29621
2014-07-30,500,12750,59.4220000000000000,29711
2014-07-31,500,12750,63.5500000000000000,31775
2014-08-01,500,12750,59.2840000000000000,29642
2014-08-02,500,12750,63.7940000000000000,31897
2014-08-03,500,12750,66.4920000000000000,33246
2014-08-04,500,12750,44.6900000000000000,22345
2014-08-05,500,12750,52.1580000000000000,26079
2014-08-06,500,12750,52.5140000000000000,26257
2014-08-07,500,12750,55.8020000000000000,27901
2014-08-08,500,12750,59.6540000000000000,29827
2014-08-09,500,12750,63.3900000000000000,31695
2014-08-10,500,12750,67.5580000000000000,33779
2014-08-11,500,12750,44.7820000000000000,22391
2014-08-12,500,12750,52.1660000000000000,26083
2014-08-13,500,12750,52.0280000000000000,26014
2014-08-14,500,12750,56.1520000000000000,28076
2014-08-15,500,12750,59.3180000000000000,29659
2014-08-16,500,12750,63.5380000000000000,31769
2014-08-17,500,12750,67.7880000000000000,33894
2014-08-18,500,12750,44.9180000000000000,22459
2014-08-19,500,12750,52.0780000000000000,26039
2014-08-20,500,12750,52.2000000000000000,26100
2014-08-21,500,12750,55.9240000000000000,27962
2014-08-22,500,12750,59.0240000000000000,29512
2014-08-23,500,12750,63.2140000000000000,31607
2014-08-24,500,12750,67.0780000000000000,33539
2014-08-25,500,12750,44.6480000000000000,22324
2014-08-26,500,12750,52.6340000000000000,26317
2014-08-27,500,12750,52.1700000000000000,26085
2014-08-28,500,12750,55.6180000000000000,27809
2014-08-29,500,12750,59.9180000000000000,29959
2014-08-30,500,12750,63.4380000000000000,31719
2014-08-31,500,12750,67.2220000000000000,33611
2014-09-01,500,12750,41.5440000000000000,20772
2014-09-02,500,12750,48.6820000000000000,24341
2014-09-03,500,12750,48.7740000000000000,24387
2014-09-04,500,12750,52.4360000000000000,26218
2014-09-05,500,12750,56.0520000000000000,28026
2014-09-06,500,12750,58.8900000000000000,29445
2014-09-07,500,12750,63.1620000000000000,31581
2014-09-08,500,12750,41.9920000000000000,20996
2014-09-09,500,12750,48.9720000000000000,24486
2014-09-10,500,12750,49.0280000000000000,24514
2014-09-11,500,12750,51.8180000000000000,25909
2014-09-12,500,12750,55.4460000000000000,27723
2014-09-13,500,12750,59.6160000000000000,29808
2014-09-14,500,12750,63.2580000000000000,31629
2014-09-15,500,12750,42.2380000000000000,21119
2014-09-16,500,12750,48.8860000000000000,24443
2014-09-17,500,12750,48.8780000000000000,24439
2014-09-18,500,12750,52.5320000000000000,26266
2014-09-19,500,12750,56.2600000000000000,28130
2014-09-20,500,12750,59.5400000000000000,29770
2014-09-21,500,12750,62.7760000000000000,31388
2014-09-22,500,12750,42.0440000000000000,21022
2014-09-23,500,12750,48.8460000000000000,24423
2014-09-24,500,12750,48.4400000000000000,24220
2014-09-25,500,12750,52.5240000000000000,26262
2014-09-26,500,12750,55.1500000000000000,27575
2014-09-27,500,12750,59.4900000000000000,29745
2014-09-28,500,12750,62.5320000000000000,31266
2014-09-29,500,12750,41.8640000000000000,20932
2014-09-30,500,12750,48.5780000000000000,24289
2014-10-01,500,12750,45.3440000000000000,22672
2014-10-02,500,12750,49.1780000000000000,24589
2014-10-03,500,12750,51.7320000000000000,25866
2014-10-04,500,12750,55.1620000000000000,27581
2014-10-05,500,12750,58.0000000000000000,29000
2014-10-06,500,12750,39.0460000000000000,19523
2014-10-07,500,12750,44.6900000000000000,22345
2014-10-08,500,12750,45.7320000000000000,22866
2014-10-09,500,12750,48.4900000000000000,24245
2014-10-10,500,12750,51.4720000000000000,25736
2014-10-11,500,12750,54.5020000000000000,27251
2014-10-12,500,12750,58.1320000000000000,29066
2014-10-13,500,12750,39.0340000000000000,19517
2014-10-14,500,12750,45.5580000000000000,22779
2014-10-15,500,12750,44.9240000000000000,22462
2014-10-16,500,12750,47.8580000000000000,23929
2014-10-17,500,12750,51.5060000000000000,25753
2014-10-18,500,12750,55.2940000000000000,27647
2014-10-19,500,12750,58.3460000000000000,29173
2014-10-20,500,12750,38.8300000000000000,19415
2014-10-21,500,12750,45.6280000000000000,22814
2014-10-22,500,12750,45.7280000000000000,22864
2014-10-23,500,12750,48.6500000000000000,24325
2014-10-24,500,12750,51.9180000000000000,25959
2014-10-25,500,12750,55.0940000000000000,27547
2014-10-26,500,12750,58.2140000000000000,29107
2014-10-27,500,12750,38.8020000000000000,19401
2014-10-28,500,12750,45.3140000000000000,22657
2014-10-29,500,12750,45.3600000000000000,22680
2014-10-30,500,12750,48.4220000000000000,24211
2014-10-31,500,12750,51.8060000000000000,25903
2014-11-01,500,12750,59.4560000000000000,29728
2014-11-02,500,12750,62.4500000000000000,31225
2014-11-03,500,12750,42.1700000000000000,21085
2014-11-04,500,12750,48.5020000000000000,24251
2014-11-05,500,12750,48.6000000000000000,24300
2014-11-06,500,12750,52.7880000000000000,26394
2014-11-07,500,12750,55.7340000000000000,27867
2014-11-08,500,12750,59.1640000000000000,29582
2014-11-09,500,12750,62.3500000000000000,31175
2014-11-10,500,12750,41.4440000000000000,20722
2014-11-11,500,12750,49.1040000000000000,24552
2014-11-12,500,12750,49.1220000000000000,24561
2014-11-13,500,12750,52.4760000000000000,26238
2014-11-14,500,12750,56.0060000000000000,28003
2014-11-15,500,12750,59.4720000000000000,29736
2014-11-16,500,12750,62.7080000000000000,31354
2014-11-17,500,12750,41.7600000000000000,20880
2014-11-18,500,12750,48.7140000000000000,24357
2014-11-19,500,12750,48.9520000000000000,24476
2014-11-20,500,12750,52.1140000000000000,26057
2014-11-21,500,12750,55.3800000000000000,27690
2014-11-22,500,12750,59.4880000000000000,29744
2014-11-23,500,12750,63.0100000000000000,31505
2014-11-24,500,12750,42.2060000000000000,21103
2014-11-25,500,12750,48.9840000000000000,24492
2014-11-26,500,12750,49.2460000000000000,24623
2014-11-27,500,12750,52.1580000000000000,26079
2014-11-28,500,12750,56.0580000000000000,28029
2014-11-29,500,12750,59.3020000000000000,29651
2014-11-30,500,12750,62.6480000000000000,31324
2014-12-01,500,12750,29.9720000000000000,14986
2014-12-02,500,12750,35.0340000000000000,17517
2014-12-03,500,12750,34.6560000000000000,17328
2014-12-04,500,12750,37.3780000000000000,18689
2014-12-05,500,12750,39.9320000000000000,19966
2014-12-06,500,12750,42.4900000000000000,21245
2014-12-07,500,12750,44.0300000000000000,22015
2014-12-08,500,12750,30.1140000000000000,15057
2014-12-09,500,12750,35.3120000000000000,17656
2014-12-10,500,12750,34.8580000000000000,17429
2014-12-11,500,12750,37.3820000000000000,18691
2014-12-12,500,12750,39.7480000000000000,19874
2014-12-13,500,12750,42.5820000000000000,21291
2014-12-14,500,12750,44.9360000000000000,22468
2014-12-15,500,12750,29.5120000000000000,14756
2014-12-16,500,12750,35.0360000000000000,17518
2014-12-17,500,12750,35.3780000000000000,17689
2014-12-18,500,12750,37.4660000000000000,18733
2014-12-19,500,12750,40.0120000000000000,20006
2014-12-20,500,12750,41.8900000000000000,20945
2014-12-21,500,12750,44.9940000000000000,22497
2014-12-22,500,12750,30.1040000000000000,15052
2014-12-23,500,12750,34.9960000000000000,17498
2014-12-24,500,12750,34.5480000000000000,17274
2014-12-25,500,12750,37.2140000000000000,18607
2014-12-26,500,12750,39.7580000000000000,19879
2014-12-27,500,12750,42.6340000000000000,21317
2014-12-28,500,12750,45.0640000000000000,22532
2014-12-29,500,12750,29.7760000000000000,14888
2014-12-30,500,12750,34.8140000000000000,17407
